HU/Var,2010.Census.Population,Population.Estimate..2011,Population.Estimate..2012,Population.Estimate..2013,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,FMRKT09,FMRKTPTH09,VEG_FARMS07,VEG_FARMS12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,ORCHARD_FARMS07,ORCHARD_FARMS12,BERRY_FARMS07,BERRY_FARMS12,SLHOUSE07,SLHOUSE12,GHVEG_FARMS07,GHVEG_FARMS12,CSA07,CSA12,AGRITRSM_OPS07,AGRITRSM_OPS12,FARM_TO_SCHOOL09,WIC.participants.FY.2009,WIC.participants.FY.2011,WIC.participants..FY.2012,WIC.participants..FY.2013,National.School.Lunch.Program.participants.FY.2009,National.School.Lunch.Program.participants.FY.2011,National.School.Lunch.Program.participants..FY.2012,National.School.Lunch.Program.participants..FY.2013,School.Breakfast.Program.participants.FY.2009,School.Breakfast.Program.participants.FY.2011,School.Breakfast.Program.participants..FY.2012,School.Breakfast.Program.participants..FY.2013,Child.and.Adult.Care.particpants.FY.2009,Child.and.Adult.Care.particpants.FY.2011,Child.and.Adult.Care.participants..FY.2012,Child.and.Adult.Care.participants..FY.2013,Summer.Food.particpants.FY.2009,Summer.Food.participants.FY.2011,Summer.Food.participants..FY.2012,Summer.Food.participants..FY.2013,State.Population..2009,State.Population..2010,State.Population...2011,State.Population..2012,State.Population...2013,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10,COUNTY_STATE_RELATIVE_POP_2010
55,0.680678725,0.119824961,1.756308198,0.194226772,0.918819726,2.291584253,0.453066111,0.270108998,-0.996045589,0.618345439,-1.032640934,-1.586539745,-1.181959629,0.364321619,-0.424590528,0.477311313,0.879068375,-0.54667908,-1.671393752,-1.297537446,0.254796386,1.034979939,0.83957088,-0.398137271,1.323909044,0.396144331,1.355045199,0.566690087,-0.836484909,0.159332797,-0.510804713,1.74860394,-0.299259424,1.450792074,0.115372397,0.691802621,-0.003471148,-1.22994864,1.399842143,-0.578241825,-0.844200075,0.870058417,0.202728897,-0.259400338,1.076420665,0.475986332,2.108665943,0.701231062,1.933090329,0.293534428,0.524272799,-1.385109663,-1.267423868,0.604589164,-0.623515606,-0.653722346,1.271279573,0.990901053,2.257764101,1.210969448,0.631376565,-0.357197881,-1.39706254,1.590369225,-1.543215036,1.521247387,0.103565507,-1.07625258,0.228724882,0.283973247,-0.353188246,-0.946198106,0.083249874,-0.651719451,-0.298867434,-0.349002093,-0.010143653,-0.543667436,-0.214547887,-0.6206761,-0.78290844,0.369187564,0.918530405,1.545556545,-1.250063181,-1.186656475,0.446015954,-1.202507973,1.33270061,0.26579079,1.945874095,-1.439363241,0.581556499,1.002055287,0.706595421,0.830000043,-1.003706574,-0.545147479,-0.449997634,-1.278299928,0.904089272,-0.199541971,-0.143262804,1.029584885,-0.628675342,-0.18611446,1.37665534,-0.068769246,-0.340829998,-1.037155867,1.777359962,-0.222135246,-0.095260702,1.0248667,1.773228765,0.009889181,1.455139995,0.546133697,-2.041208982,0.467859507,1.465759754,0.375796676,-1.661734104
56,1.114208698,0.843121827,1.236828089,-0.278252304,0.759625196,0.313840717,-0.485686779,-0.216457501,-0.038019367,1.049315691,-1.256064653,0.923198879,1.026979804,-2.164271832,-0.312534988,-1.565287828,-0.155072868,0.139818549,-0.652417302,-0.486749083,-0.794533491,1.088631511,0.705278456,0.299780667,-0.293572813,0.998766482,-0.078409292,1.632776022,-0.151906565,0.802354336,1.787708998,0.429660469,-1.555272818,-1.686034799,1.60981071,-0.035027176,-0.798828781,0.510693014,1.648418307,0.235028252,-1.253848553,1.192135811,-0.270232469,-0.251467556,0.093636625,-0.208493456,0.427585572,0.5540663,-1.275678515,-3.586755753,-1.254242539,-0.742891431,-0.725007296,0.805448294,0.010190323,-0.798688591,-0.319131672,-0.205415666,-1.359537721,-1.724907994,0.100962304,0.421813548,-1.643456101,-0.488829762,1.274406075,-0.025619388,-1.252927899,1.290085196,0.028054889,2.410573483,-0.860058904,0.614863813,-0.78837353,0.238195896,-0.28545332,0.727912128,-1.540125608,-0.523684859,-1.548999071,0.170096919,0.165937766,1.176943898,-0.724056304,-1.998572707,1.72452271,-0.46586147,-1.223187208,0.278280616,1.722961903,0.69395256,-0.155528575,1.081699848,-0.328361958,-1.446534753,0.928804517,1.20019269,0.383169293,-0.751975477,-0.465576202,0.289803654,0.587050319,-0.264462024,-0.568037748,-1.081646919,-1.046471953,0.409054786,-0.741234362,-1.226414919,-0.051999267,1.813400984,-0.177794933,-0.045413215,-0.711250544,0.538007021,0.571718752,1.439808607,0.169282913,-0.537955761,-0.919754624,2.029085398,0.049384538,-0.382271707,-1.50070858
57,-0.087677918,-0.226736009,0.600969493,-0.030392766,0.779857874,1.284174562,-2.575577974,0.865558207,1.616716504,-0.614310324,0.874338508,0.11100167,1.725664496,-0.009230381,-1.506381512,0.679618895,1.187495947,2.20224762,-1.481846213,-0.099225618,0.628720701,-1.028244615,0.820803881,1.518377066,0.919087112,0.234622613,0.475877345,-0.296779752,-0.530723572,0.185376287,0.292370617,-0.946941853,-0.139504999,0.207611889,1.548073173,-1.29747951,1.201987624,-0.012265178,0.798343539,0.378627032,0.049885139,-0.635264099,-0.061193608,-0.585944533,0.804601669,-0.060091164,0.486324042,-0.528612733,2.304330111,-0.978474736,1.965937972,-1.218056202,-0.311816067,0.239180818,1.797653794,-1.55325985,1.095373988,1.18051827,-1.233098626,0.06331972,0.000699233,-1.034738898,0.457932889,0.438754022,0.506648302,-0.617630839,-1.096383691,-1.035554528,0.016796501,0.897147954,-0.234762788,0.88337487,-0.599653244,-0.649381101,-0.498684734,0.000979417,1.518309832,0.645817995,0.475348681,0.128289863,-0.739558816,-1.21272862,-0.809845626,1.758687496,-1.298624396,-0.480130762,0.130296811,0.118442006,0.895127118,0.632305205,0.461391062,-1.820193291,-1.816745639,0.179686427,-1.276162505,1.008951783,-0.247273609,0.784783244,0.60147965,0.109148532,0.614179015,0.311692715,0.117506512,1.487060666,1.266763687,1.195386171,1.122072458,-0.488966763,0.999835968,-1.494211078,-1.214704037,0.682000816,-1.593553185,0.633261681,1.955148935,-1.672744989,0.941337109,1.994216442,-1.290798306,1.397293329,-0.359181106,-0.405804306,-1.020224094
58,0.332909107,0.600578845,-1.271311641,-0.323729277,0.227030024,0.593652189,0.472203255,-0.67594552,-0.567356765,-0.156073004,-0.842732906,-0.029270357,1.564126372,-0.388255268,-0.388400823,0.619654238,0.151073068,1.169732094,-0.530587614,0.726337016,-0.723358095,-0.386690408,-0.356626928,-0.461864471,-1.588354707,-0.152045459,0.641680658,1.60484767,1.0435431,0.072542451,0.646982253,-0.63490808,0.495308727,0.936484814,1.057854176,0.123457231,0.662043929,0.041788884,1.350016117,0.090746216,1.280975461,-0.343077421,-2.011157513,1.275443673,-0.969132304,0.624747217,0.361742705,-0.938369036,-0.10894046,-0.124670833,-0.066936485,0.161182389,0.455384105,0.144969285,-1.49123621,-0.266837895,1.719690204,-1.712645769,2.923637152,0.078421868,0.975774944,-1.217754126,0.602718174,-0.144417152,1.972018957,0.661142647,0.668331921,1.866566539,-0.432881415,-0.475482494,0.325748503,-1.354797959,1.111091852,-0.849706113,-0.343529105,0.000156099,-0.744530916,-0.886962175,3.051232815,-0.656605721,0.088031895,-0.310787082,0.602257073,-0.740026414,0.314415663,-0.34928292,-0.344703615,-1.056443334,0.651232302,-0.568764508,1.027270555,-0.189661905,0.727215409,-0.017210672,-0.59390825,1.055726528,0.678024769,-0.253166646,-2.248100758,-0.423094302,0.201417997,0.170610085,2.599642515,0.204427838,0.979039073,0.750894904,0.701019347,-0.705141544,0.349162549,-0.201526091,-1.137537837,0.372208357,0.582951009,-0.106062815,-2.265782356,-0.511607111,0.381864548,1.317329288,0.289663404,0.529054463,-0.58002764,0.961309969,-1.997200251
59,-0.625237882,0.884386778,-0.365677685,-0.497986943,-1.135130763,-1.2815907,-0.38123104,-0.597869575,-0.307854593,-0.365199715,0.015540945,-2.054594278,1.491336107,2.119918346,-0.381591737,0.51031512,-3.116335154,-0.596243024,-0.946986854,1.325872064,0.60070014,-0.480175555,-0.871598899,-0.353420794,0.737066805,-0.821999371,-1.369312167,0.545855045,-0.457153976,0.926993668,0.062793002,-0.681118309,-0.613536656,-1.231331468,-0.063048407,-0.266209304,-2.084708691,-0.105807118,-0.495714515,-1.023415446,-0.36410448,0.234978095,0.243962198,0.37928316,-0.205313489,0.579446793,-1.26744163,-1.388710618,0.609426022,0.404392213,1.719687104,0.495408297,-1.795942783,1.344905376,0.833716691,-0.719472587,0.780010343,0.066361219,1.01520288,0.456580937,1.777490139,0.364458591,-0.201480284,-0.309481502,1.549090266,-0.76096499,1.074976206,0.781320691,-0.218731955,-0.650248528,-1.688144445,-0.481543928,-2.491127014,-0.777387857,-0.814661145,-0.745376766,1.432628989,-0.062992513,1.734873056,1.421425819,1.01341033,-1.562890291,-0.394029319,-0.130095899,-2.827466249,0.432991832,0.401039839,2.141428471,0.249366596,0.600284755,-0.829450548,0.349788785,0.500281036,-0.503714442,0.423042595,0.392978847,-1.90901351,-1.66323483,1.020549774,0.917209089,-0.022529423,0.123874962,0.169099495,1.116206169,0.550055206,-0.487821072,-0.093184493,0.610796154,-0.733947694,0.215342328,2.372923851,0.614582121,0.395160884,0.183932573,0.177920833,-0.443137676,-1.135801911,1.650372863,0.584830403,0.374594569,0.236449093,-0.165900052,0.016542524
60,0.255630016,-0.572226048,0.7815364,-0.023980534,-0.0512648,0.076085478,-0.277678549,0.371425837,0.209533259,-0.469786644,-0.155825034,0.87920779,0.408625484,-1.540956378,-1.51614666,-1.644318581,-1.284137726,1.104452014,0.092675209,-0.577732027,0.116722941,0.178983808,0.550658584,1.609318137,-1.608045101,-0.286336005,-0.844932616,0.606336176,-0.193467572,0.137093887,-1.236266732,1.731293201,0.897540331,1.506330132,-0.19451569,0.547641158,0.423839331,-0.160431817,1.159572601,0.896457791,0.108243242,-0.291458249,-0.015922021,0.424117118,-1.332676888,-0.397342443,1.142068863,-0.881013095,-1.529763937,0.58667618,1.086669445,-1.529170156,-0.602537274,0.687248886,0.054153938,-0.013196757,-0.681147635,0.351397276,-0.120961189,0.506274819,-0.261029333,0.506914139,0.524029255,0.01912166,-0.632018626,-1.536528707,1.324225903,1.369978666,-0.069843993,1.459363699,-0.477205545,-1.135673761,0.099700689,0.18386656,1.314290166,0.352406591,0.538510501,-0.169128746,-0.977229595,0.026557034,0.760397732,-2.720973253,-0.300025076,0.362928629,-0.829416394,-1.362780094,0.271972328,-0.993479192,-0.086694159,1.358573794,-0.619191051,0.857378125,1.70546627,1.506797433,0.184473753,-0.261766255,-1.067371607,-0.150363192,-0.276470721,-0.339874893,0.265682161,0.41310671,-1.070523977,0.898275018,0.107449837,0.564963698,-0.124042273,-0.70717448,0.607598543,-0.795624077,-0.006364526,-0.489016324,0.37344557,-0.220827475,0.774498641,-0.974128902,-1.599186778,0.989968419,1.198137522,0.154304713,0.31841743,0.645028412,-0.609089613
61,-0.966126561,-0.685424447,-0.164857551,-0.462408811,-1.551372051,0.813432038,0.811629832,0.860965788,-0.689058304,0.291309625,1.111831069,-0.477621824,1.402680993,-0.358518511,-0.532180607,1.085226893,-0.454650879,1.818829417,0.92520541,0.828838944,-1.674982071,1.800585508,-0.673456132,1.959216952,-0.439733773,-0.032726929,0.883083105,-1.717771649,0.227552176,0.451022387,-0.880209565,-0.832700074,-0.447883517,-0.172688171,0.213530332,1.488201499,1.966372371,0.401496023,0.209317014,-0.350388914,1.027279735,-0.459869474,-0.73290062,-1.062241197,1.15505147,0.700393081,-0.843160033,-0.730197787,1.344738126,-1.571605682,0.032618057,0.560392559,-0.483265579,0.723657608,-1.047056913,-1.415268302,1.152285457,-1.011661649,-1.130523443,0.800536394,-0.352312893,0.084993616,-0.573612452,-1.236561894,-0.203773543,-1.49459064,0.714437306,0.805768013,0.000990428,1.509506941,0.741849124,0.131968915,-1.132077813,-1.319311738,1.234083891,0.967354894,0.979783714,0.712172508,-0.007023572,-0.445249021,0.849084258,-0.615975082,-0.30559653,-1.044891357,0.325499088,-0.773357689,-0.565057456,0.611230373,0.779270351,0.458164275,0.520288527,1.249014378,0.684622169,-0.262079865,-1.329879403,0.96326381,1.156398535,1.173283577,-0.910111129,-2.365099907,-0.138725415,0.084861122,1.501863122,0.034820996,-1.398437858,0.76575309,-0.696144342,-1.272786379,-0.118541464,-0.385747194,2.282977819,-0.32030049,1.865377665,1.39214766,-0.348258674,2.304068565,1.989372015,0.823999882,-0.49850738,-0.259026468,-0.020766927,-0.005380513,0.038794715
62,-0.012908522,-1.06627512,-1.801271319,-0.369822711,-0.552046418,-0.16890724,-0.199641898,-0.503491402,-0.641189277,0.125601202,-0.306987375,0.230825245,0.134819135,0.888527989,0.022598511,-0.090559252,-0.416662306,-0.440453112,0.338462651,-0.062086556,0.46519044,0.547364593,0.36018309,-0.709873617,-0.509236217,1.580577254,-1.076454043,-0.402333766,0.751063526,-0.38687557,0.15832001,-0.218733534,0.91923362,-0.646388531,0.275355458,-0.438424081,0.543548882,0.801864207,-1.98610127,-1.675593138,1.232155561,-0.71327585,-0.617850661,1.139866352,0.77124685,0.76538986,-0.971571326,-0.29095003,0.247349367,-0.964433968,-2.241670132,1.198251486,-0.135901213,0.791723013,0.597553551,-2.443155289,-0.621948719,0.830247521,-0.308151543,-0.2807796,-1.321169138,-0.594774306,0.744011462,-1.009521842,1.219156504,0.033692311,-1.814232349,0.103733554,-0.100529641,-0.537214637,-1.000712276,0.746800363,1.569907904,0.653312564,-1.069587708,1.599504471,-0.62094152,-0.936248004,-0.907752156,-0.535664797,0.306414783,-1.122012138,-1.622062922,-0.883732736,0.279711515,0.095630899,0.393443614,2.358394623,-0.060671795,1.73271656,0.205468372,1.207750916,-0.981681287,-1.20861423,0.05915466,-2.376805067,0.512170732,-1.46761167,-0.083512381,-0.041125163,-2.381455183,-0.225676253,-1.064649105,0.108018838,-0.896435022,-1.549291134,-1.170309782,-2.007334948,-1.271436334,-0.69116956,0.121644683,0.833083689,-0.723293662,0.087852128,0.330444008,0.213884786,-0.110491112,-0.652806699,-1.686592817,2.302850962,0.734202206,0.303388655,0.343396902
63,1.350623727,0.970826268,-0.833515167,0.780276716,-0.238813713,2.299954176,-2.18852973,1.424973845,0.837478757,-1.54334414,-0.316082805,-1.637387276,-0.183710873,1.211652637,-0.223877668,-0.178260639,1.542745709,-0.150639981,-0.170902118,-0.626652479,0.666276395,0.454148203,-0.811364353,1.004391909,0.884526551,0.009445585,-0.814186692,-3.839981318,0.949956656,-1.191321611,-0.783163369,-0.966608167,-0.254667938,1.443993092,-0.585671782,0.782919466,-0.553797185,-0.198707536,-1.025691986,0.709719181,-0.182847604,1.554048657,0.254059047,-0.104787819,-1.538130641,1.191871524,-0.277718037,0.831627846,-0.486716717,-0.210192263,0.863890409,-0.849426627,-0.390569985,1.054190159,-0.006906313,0.248555303,-0.23632291,0.661472738,0.499879509,1.433340907,-0.455409199,0.192663163,-0.193166658,-0.952802598,-0.374744803,0.015499967,-1.101369977,1.879610538,0.771800101,-0.101794913,1.241531014,-1.412820101,0.221799374,-0.835065782,0.179940403,0.279458463,-1.827013254,0.494071335,-1.007696033,-0.489978045,0.15384075,0.13642928,-0.939836144,0.858073473,-0.476758033,0.75737381,-0.473392278,-1.9322294,-1.55314827,0.679615557,1.598854184,2.077134848,-1.064837575,-1.18130517,-1.63008666,-1.097033262,-0.590976298,-0.379916906,0.918922901,-1.180122733,0.112356178,-0.845649898,-0.506389678,-0.113463342,0.433460236,1.074168205,-0.302442759,-0.954065919,-0.727169156,0.175134152,0.226143509,-0.612413764,0.789680421,-0.673021495,0.483044505,-0.23727794,-2.257986069,-0.97976023,0.226623341,-0.235559434,-0.171169534,0.176349401,-0.770640969
64,0.941570878,0.59562391,-2.294982195,-0.041233443,-1.965776205,-1.094453692,-0.821891487,-0.646222115,0.364928424,0.630822659,-0.287417233,-0.900503039,-0.988671303,-1.473325372,-0.079542324,0.443353176,-0.707105339,-0.939479291,-1.626827955,-0.291868746,1.269192696,-0.113755524,0.837353706,0.372252703,-0.33823216,-0.731934428,-0.38193807,-0.106922552,-0.438734949,-0.959010065,-0.561179936,-0.594803393,1.792366982,-0.631807148,-1.428804755,2.005202293,-0.740527213,0.474343896,-0.201411352,0.67157805,-0.948201537,-0.046674661,0.490374565,1.253379464,-0.230124608,-2.172007322,-3.074426174,-1.766764522,-0.540897369,-0.911359072,-0.157925144,-0.402061999,-0.741445184,0.070251614,-0.608065426,-1.940443277,0.019581666,-0.029359749,-0.106605694,-0.630707622,1.544219971,0.60047394,0.29251498,-0.430005103,0.031953882,0.116124272,1.987611771,1.173622131,-1.051094532,0.341341734,0.200227961,-0.259333432,0.85621047,0.212919638,-1.036859393,-0.4311032,0.322231174,-1.552729726,0.01810126,0.302049696,1.318733573,-0.210292816,-0.668455184,1.490091443,-0.197758302,1.815316677,-1.314120173,-0.432021737,1.057858348,0.107706316,-0.24524425,0.452112973,0.284236133,-0.224534661,-1.120149851,-0.067886345,-2.068440676,0.039269596,-0.873463869,0.012021282,0.876000702,-1.598908067,0.809942663,1.141982317,-0.318393677,0.83780694,0.401838183,-1.238998532,0.462902188,-1.383649945,-0.280840874,1.091233253,-0.333985567,-0.808612943,-0.687720656,0.662544727,-2.567047834,0.614597857,0.442611217,-1.775440812,0.709966421,-1.042101741,-0.519041479
65,2.665607929,-1.135351658,0.311373413,-0.038601276,-0.646081924,-2.54316473,-0.05666602,-0.604347289,1.767299652,-0.163136259,0.595574141,1.919128537,0.576876998,-0.524909794,-0.196755856,0.197533861,-0.736068726,1.063803315,1.477463126,-0.300344229,0.566590428,-0.322517514,-1.32763648,0.550542414,0.201066822,-0.391527027,0.599634767,-1.341149092,1.210757613,-0.650179327,-1.536723614,0.880478263,-0.662124097,0.333304167,1.291680217,-0.845947027,0.129849613,1.531975031,-0.656186104,0.727980614,-0.867773235,0.067722827,-1.139036179,1.855640411,1.480310082,0.355467916,-0.285402626,-0.858096421,0.956716657,0.12936376,-0.028099371,-1.048865318,0.293617964,-0.027820058,0.618689239,0.654460549,-0.178575754,0.261265606,-0.61427933,0.499421924,-0.220220223,-1.017797709,-1.363029242,0.757009923,1.400520563,-0.598680794,0.874696255,-0.870774448,-1.326931357,0.704890072,-0.72834909,0.284731805,-1.218480229,-0.518661022,-1.763533592,-0.699511111,-0.115121655,-0.607549131,1.221269131,1.266117334,1.77633667,-2.54113555,0.790957332,-0.793781042,0.154035002,-0.365131736,-0.031061428,-0.482576817,1.46779871,1.055201292,-0.369769365,-0.582834005,-1.517243385,-1.489443779,1.098959684,1.213196874,-0.664446473,-0.55190742,-0.454189479,-1.371990323,0.118810259,-1.010831594,0.118923359,0.467523783,1.272827625,0.356170595,0.448937356,1.675043821,-0.871584058,-0.192627892,-1.449960709,-0.170257837,1.62502265,-0.114007384,-0.28042683,-0.731434584,-0.904403508,1.523842692,0.75769341,-0.664010286,-0.668467402,0.27161774,0.952123523
66,0.179255977,-0.176648617,-1.168842196,1.215860724,-1.238236666,1.181143403,-0.892699599,-1.016340613,-0.65243417,-0.992847085,0.246950641,0.015293277,-2.079650402,1.91286397,0.386036128,-2.429810286,1.22556603,-0.67068392,-0.626052916,0.7341066,1.908701301,-0.486035407,2.001539469,-0.742965579,-0.816961169,-2.361579418,1.018100619,1.450587273,0.56356889,0.221621796,-0.003937747,-0.190093368,0.897168398,1.515922785,-0.219154954,-0.685663283,1.17408061,-0.32197839,-0.403285444,-0.161784619,-0.280187398,-0.972505927,0.465138346,0.29542774,0.14941521,-0.361617357,0.283146113,-0.381813794,1.287143707,0.09822572,0.212186337,0.281522244,-1.481219769,0.686926842,2.550113678,-0.136618972,-1.571017861,2.002709627,2.440726519,2.406659126,1.726542115,-0.09084221,-1.448567033,0.862685263,0.98323977,0.922667444,0.674375355,0.030328317,-0.936806023,-0.835448384,0.418657959,-1.021206617,-0.401574194,-2.006247759,-1.140091658,1.512514472,-0.930526137,1.230684161,0.121625185,-0.51924175,0.181980252,-1.106253028,-0.103137493,-0.97140348,-1.325307488,0.992737055,0.025385508,0.556615889,-0.580835164,-0.812847912,-0.293738127,0.498955548,1.769311547,1.517968774,-1.417129278,0.360373676,-1.283663511,-0.504699647,-0.651025176,1.965504646,0.344941407,-1.205489159,-1.438872099,1.525157809,0.355778635,1.780262947,-0.09428253,0.462273151,0.327015668,1.114317179,1.004788876,0.914653957,1.381051302,-0.254634261,1.532842994,0.790427804,-1.438849211,-0.449056715,0.961530089,3.003256798,0.526533544,0.606236696,0.472350955
67,-1.150046229,0.712892532,-2.180971861,0.188034847,0.197006345,-0.754665911,-1.391758561,0.248323634,0.485660583,-0.519129157,-1.230062008,-0.33206743,-0.606838286,-0.008107137,-1.455498099,-1.756603956,1.207279444,-1.115524054,0.292051643,1.239003897,-1.476976156,1.773714662,-2.97378993,-0.561358929,-0.873283803,0.829800606,-1.268493772,-0.151536942,0.934978783,-0.859670043,-1.952309012,-1.225888252,-2.078525066,0.811137855,-0.137386277,0.645202339,-1.739939094,-0.228319377,-1.004051089,0.017035998,-1.109799504,-0.254750192,-0.441894054,-0.478229165,1.200270176,0.017175125,-1.453417063,-1.262812376,0.955749094,0.227011621,-1.445286393,-1.336855412,-0.049595341,0.233503595,0.979853094,0.079430006,3.115201235,-1.203305483,0.429838806,-0.15989843,0.916723847,-0.049376611,1.769957304,0.047362238,-0.098140977,0.760763049,-0.110785149,-0.756756306,2.519782543,1.620439291,-1.419841886,1.748940706,-0.526534855,1.810876727,-1.624541283,-0.333754987,-0.89746058,0.150841713,-1.756884217,0.225055248,-1.527071953,0.931789517,0.371006876,-0.05532055,0.325778246,-0.468560934,0.252031744,-1.457145572,1.146834612,0.072808005,-0.030104419,-0.531499863,0.678979278,-0.882220984,-0.089343399,0.94263947,-0.088653684,2.024397373,0.00754248,0.16713284,0.765054584,-0.002838094,-1.301307797,0.394295901,-0.554907501,-1.277221799,-1.281220913,0.838897407,0.286892086,-0.743997395,1.340379357,1.619225264,0.108469009,-0.571861327,-1.622864127,-0.279534072,0.952058256,-1.867555141,-0.284944534,-0.36422354,0.129206553,0.59674412,-0.241788015
68,-1.108203411,0.974626839,-0.023928098,0.521133006,-0.522199452,1.066753864,-1.61037302,0.64965117,-2.373307943,-1.532148957,0.317928731,-0.03018073,0.265385538,0.438722014,0.772721112,0.350834966,-0.100483127,0.801885605,1.094440818,1.295914292,-0.792286515,0.37123391,0.120480284,-0.922130525,-0.112903967,-0.012279421,-0.52794224,0.056219283,-0.605213106,1.876239061,-0.0629474,-0.897876501,-0.560252905,1.019502401,-0.666332185,-0.26235491,-1.863127351,0.970874608,0.758026898,0.500254035,0.083548985,-0.699615657,-0.82525748,-0.361028105,-0.593025446,-0.496185243,0.173273221,-0.458622664,0.325512141,1.141106844,-0.104403295,0.708032012,0.311387122,-1.522277594,0.306770891,-0.297902882,-0.268659949,-0.042229891,0.560667932,-0.109185219,1.143931866,1.319852233,-0.066456035,0.895444095,-0.203326717,0.365663409,0.990873158,-1.000031471,0.048214581,-0.899878681,-0.557481647,-0.733231962,0.594281971,-1.572336316,-0.42950362,0.578253567,-3.071769714,-0.689933479,-1.260703325,0.059859075,0.453115433,0.559085965,0.491318494,-0.51584655,-1.331010103,1.482483745,-0.724735081,1.232322574,0.737466276,-1.633404016,0.015746664,1.941483021,-0.458645552,0.917140782,-0.282958418,0.420777828,-1.100308537,0.023549076,-0.470167577,-0.486265987,1.371415496,0.996472001,-2.281469107,0.752162516,-0.410762221,-1.464912772,2.879979134,-0.341417909,0.998382688,-0.664601088,-0.13793315,-1.089326739,0.761583269,0.239194676,1.345718384,1.929789782,-0.130590349,-1.227492571,-0.185027122,-0.538200498,0.919998109,0.518856168,1.389901042
69,-1.138691306,-0.298820913,-2.852747679,-0.461275518,1.027762175,0.333809227,1.028570175,-0.66430527,-1.336304545,-1.030079365,-1.197762489,-1.3510288,-0.225565642,-0.311118394,1.032087088,0.439151973,-0.725077331,-0.239141986,1.180499434,0.08608406,-0.800028026,0.988593221,-0.641471922,-1.474627614,-0.532993674,1.912630796,0.327065915,-0.45802784,-2.222219706,0.829136729,0.473433077,0.290402144,-0.105835445,-0.009415892,1.27840364,0.436795443,1.649376035,-0.399221748,0.586250663,-1.529019356,-0.526309371,-0.157415673,-1.481607199,0.436381072,-0.615502119,-0.353338003,-0.291550845,0.252304643,0.465900064,-1.101600528,-0.36373046,-2.417267323,-2.56016469,0.580275714,0.527804077,-3.35367465,0.278538793,0.477947623,0.749418318,-0.089574873,-0.796871305,-0.358995289,-1.272939324,1.318912625,0.783602357,-1.202583194,-0.255749315,-0.019869182,-1.676990986,0.001525886,0.246866986,1.008040667,-1.049321294,0.703264654,0.585283637,0.347283751,-0.852129161,0.114202403,-1.216782808,-0.848978937,0.550281405,0.89639771,-0.25518316,-0.687302709,0.430912226,-0.735192955,-0.380704135,-0.31207484,0.496636569,-0.559054852,1.214873075,-0.836599886,1.538899779,0.25497973,-0.45784086,0.957917333,1.335416198,-0.313495815,-0.622347414,-1.548686981,-0.044022534,1.181755304,0.323257446,-1.225763917,-0.636560023,0.414440185,0.117674515,-0.263513893,-0.868179739,0.855218887,0.756367385,-0.775189757,1.516209722,1.429975986,-0.350380987,-0.157007873,-0.080091313,0.239064321,1.472507,0.197999477,0.074770063,0.250163734,0.670204103
