2010.Census.Population,Population.Estimate..2011,Population.Estimate..2012,Population.Estimate..2013,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_HHNV10,PCT_LACCESS_HHNV10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,GROC09,GROCPTH09,SUPERC09,SUPERCPTH09,CONVS09,CONVSPTH09,SPECS09,SPECSPTH09,SNAPS12,SNAPSPTH12,WICS12,PCH_WICS_08_12,WICSPTH08,WICSPTH12,FFR09,FFRPTH09,FSR09,FSRPTH09,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PCT_SNAP12,PC_SNAPBEN10,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_CAP09,SNAP_BBCE09,SNAP_REPORTSIMPLE09,PCT_NSLP09,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SBP09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,FDPIR12,FOODINSEC_10_12,VLFOODSEC_10_12,FOODINSEC_CHILD_01_07,FOODINSEC_CHILD_03_11,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,FMRKT09,FMRKTPTH09,VEG_FARMS07,VEG_FARMS12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,ORCHARD_FARMS07,ORCHARD_FARMS12,BERRY_FARMS07,BERRY_FARMS12,SLHOUSE07,SLHOUSE12,GHVEG_FARMS07,GHVEG_FARMS12,CSA07,CSA12,AGRITRSM_OPS07,AGRITRSM_OPS12,FARM_TO_SCHOOL09,WIC.participants.FY.2009,WIC.participants.FY.2011,WIC.participants..FY.2012,WIC.participants..FY.2013,National.School.Lunch.Program.participants.FY.2009,National.School.Lunch.Program.participants.FY.2011,National.School.Lunch.Program.participants..FY.2012,National.School.Lunch.Program.participants..FY.2013,School.Breakfast.Program.participants.FY.2009,School.Breakfast.Program.participants.FY.2011,School.Breakfast.Program.participants..FY.2012,School.Breakfast.Program.participants..FY.2013,Child.and.Adult.Care.particpants.FY.2009,Child.and.Adult.Care.particpants.FY.2011,Child.and.Adult.Care.participants..FY.2012,Child.and.Adult.Care.participants..FY.2013,Summer.Food.particpants.FY.2009,Summer.Food.participants.FY.2011,Summer.Food.participants..FY.2012,Summer.Food.participants..FY.2013,State.Population..2009,State.Population..2010,State.Population...2011,State.Population..2012,State.Population...2013,RECFAC09,RECFACPTH09,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10,PERCHLDPOV10,METRO13,POPLOSS10,COUNTY_STATE_RELATIVE_POP_2010,PCT_OBESE_ADULTS13
156545,157740,158772,159933,31125.8,19.88,5482.42,3.5,948.04,1.53,6561.71,4.19,4012.74,2.56,40,0.26,1,0.01,91,0.58,14,0.09,137.25,0.87,21,58.33,0,0.13,110,0.71,157,1.01,402.1,364.11,671.46,719.3,15.47,12.42,88,99.6,0,0,1,1,8.82,19.97,4.3,3.44,0.48,2.81,1.15,0,9.2,3.2,6.4,8,1.13,1.03,1.01,141,199,41.13,23.86,33.9,12,0.08,70,98,70,98,32,22,39,51,2,2,14,41,25,49,9,20,1,17496,15913,15471.08,14836.25,54859,54918.61,54209.28,51536.98,21409,22633.11,23522.83,22926.41,7134,7629.5,7914.25,9011,2964,4131,6556,6654,621760,625909,626431,625953,626630,29,0.19,91.25,2.03,1.82,2.79,0.24,0.03,11.3,20,0,0,1,0,0.250108243,19.8
297488,298289,297213,296708,106487.48,35.8,17431.12,5.86,3292.45,3.05,22817.2,7.67,14152.67,4.76,99,0.33,3,0.01,104,0.35,26,0.09,150.25,0.51,26,-16.13,0.11,0.09,199,0.67,309,1.04,487.56,482.41,734.81,916.42,15.75,9.81,64,85.6,0.5,1,1,1,9.28,17.43,6.21,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,116,145,25,17.68,21.39,9,0.03,64,84,64,84,44,49,25,25,2,2,10,7,14,23,8,29,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,32,0.11,74.56,9.21,10.51,3.47,0.16,0.03,13.55,22.18,0,0,1,0,0.015338223,25.9
25250,25437,25329,25337,5543.62,21.95,2186.1,8.66,389.88,3.6,1110.91,4.4,1105.2,4.38,10,0.4,1,0.04,19,0.75,6,0.24,35.33,1.4,7,-12.5,0.32,0.28,12,0.48,50,1.99,710.69,531.09,778.44,746.26,21.01,20.92,92,100,0,0,1,1,8.12,44.93,12.38,3.63,0.96,2.96,1.07,0,13.6,5.8,9.5,10.4,0.86,1.24,0.64,32,61,90.63,10.6,21.79,2,0.08,8,18,8,18,1,2,4,8,1,1,1,13,0,14,5,14,0,113248,111534,111647.83,107858.75,310817,312828.24,307110.15,293386.67,138831,139961.88,142434.74,139697.23,40901,45794.75,46211.25,44569.5,36567,42278,40815,38653,3825657,3838332,3871859,3899801,3930065,2,0.08,86.74,0.25,9.05,0.88,0.87,0.22,20.88,19.82,0,0,0,0,0.006578378,28.8
1336,1360,1310,1277,1336,100,708.1,53,47.83,8.35,278,20.81,319,23.88,1,0.76,0,0,1,0.76,0,0,2,1.53,1,0,0.74,0.77,1,0.76,2,1.51,784.26,728.77,658.54,688.36,15.22,13.97,56,76.67,1,1,1,1,13.13,47.93,15.21,6.17,0.74,4,1.22,0,18.4,6.2,12.6,12.8,1.1,0.97,1.04,3,0,-100,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,992454,993498,969893.08,955072.25,3254249,3401745.54,3374153.9,3314594.15,1528878,1744587.44,1786413.64,1818710.3,303520,307976,351921.5,369514.5,183501,173243,176587,180355,24782302,25253466,25674681,26060796,26448193,0,0,81.36,3.97,14,0.3,0.07,0,23.88,20.81,0,0,0,1,5.29E-05,26.3
43450,43187,43234,42844,1181.88,2.72,380.49,0.88,380.88,2.22,236.49,0.54,299.35,0.69,10,0.23,1,0.02,25,0.57,3,0.07,36.17,0.84,10,25,0.18,0.23,23,0.53,36,0.82,452.12,425.68,587.96,649.89,14.15,18.19,78,90.42,1,1,1,1,9.13,32.99,9.84,2.31,0.79,2.07,0.98,0,12.3,4.8,7.2,7.9,0.87,0.96,0.84,41,51,24.39,13.1,17.59,2,0.05,11,13,11,13,11,12,4,9,1,1,1,0,0,0,8,5,0,260879,257911,253010.75,253258.08,1150819,1153644.73,1127529.91,1066255.18,291249,329568.98,343326.38,345081.63,123430,140822.25,163791.25,135341.5,100190,97422,103651,96893,12604767,12717722,12742886,12764475,12773801,4,0.09,94.45,2.32,1.74,0.44,0.19,0.01,16.99,21.06,0,0,0,1,0.003416492,31.9
6813,6726,6536,6377,3.12,0.05,1.53,0.02,84.78,2.96,0.62,0.01,0.68,0.01,3,0.44,0,0,4,0.59,0,0,10.5,1.61,5,66.67,0.43,0.77,4,0.59,7,1.03,666.23,677.73,534.38,573.69,19.36,34.74,82,88.37,0,1,0,1,13.23,77.63,7.14,5.53,1.28,3.29,1.06,0,15.6,6.2,8,10,1.14,0.99,1.06,0,5,500,0,2.81,1,0.15,2,0,2,0,3,5,0,0,0,0,0,0,0,0,2,2,0,141768,141648,132698.08,129923.33,570755,553818.65,549533.74,532791.32,238782,252110.75,269770.95,276997,45763,46954,47689,52231.5,55312,39769,33091,20189,4314113,4347223,4369356,4379730,4395295,0,0,72.99,23.59,0.78,0.66,0.25,0.03,17.95,20.08,1,1,0,1,0.001567207,32
11677,11828,11963,12148,3701.85,31.7,2580.14,22.1,135.26,3.79,1207.94,10.34,400.16,3.43,3,0.26,0,0,7,0.61,0,0,16.5,1.38,1,-50,0.17,0.08,6,0.52,4,0.35,784.26,728.77,658.54,688.36,15.22,49.66,56,76.67,1,1,1,1,13.13,75.78,11.55,6.17,0.74,4,1.22,0,18.4,6.2,12.6,12.8,1,0.98,0.94,10,2,-80,3.22,0.7,0,0,15,15,14,12,4,5,0,0,0,0,0,0,0,0,45,42,0,992454,993498,969893.08,955072.25,3254249,3401745.54,3374153.9,3314594.15,1528878,1744587.44,1786413.64,1818710.3,303520,307976,351921.5,369514.5,183501,173243,176587,180355,24782302,25253466,25674681,26060796,26448193,0,0,5.54,0.3,93.87,0.03,0.08,0.03,12.06,31.34,1,1,0,0,0.000462392,27.4
14665,14596,14562,14502,4384.12,29.9,2018.72,13.77,389.04,6.16,994.63,6.78,771.91,5.26,6,0.41,1,0.07,10,0.68,0,0,14,0.96,6,-25,0.54,0.41,6,0.41,10,0.68,629.81,608.73,646.26,697.65,14.4,18.48,79,98.31,1,0,0,1,8.9,34.71,6.48,2.27,0.39,2.4,0.96,0,14.3,5.3,7,7.4,0.8,0.93,0.79,7,10,42.86,1.46,1.72,0,0,12,16,4,5,5,2,4,6,1,1,0,1,5,3,2,4,0,309870,295409,288939.17,280463.25,1148891,1162998.32,1142443.25,1124196.45,293385,357550.88,395044.71,416090.73,124146,130757,127321,129334.75,50389,52556,55586,54067,12910409,12841980,12869257,12868192,12882135,1,0.07,97.57,0.25,1.08,0.21,0.27,0.03,20.96,20.9,0,0,0,1,0.001141958,28.7
26985,26744,26342,26287,1674.93,6.21,709.84,2.63,385.13,4.12,369.73,1.37,304.05,1.13,3,0.11,0,0,11,0.41,0,0,14.08,0.53,4,33.33,0.12,0.15,8,0.3,12,0.44,711.52,632.2,719.93,688.25,18.42,22.33,74,84.41,1,1,1,1,10.98,55.49,6.51,5.47,1.21,2.95,0.74,0,15.4,5.2,9.2,9.8,1.08,0.95,1.06,23,39,69.57,5.65,10.03,0,0,20,15,17,15,43,41,7,11,0,0,0,0,3,3,5,21,0,134753,130647,130524.92,124287.17,500742,497669.3,492877.74,478053.58,249443,261877.02,272397.94,273442.89,33541,33507.25,33468.5,35513.5,55205,45229,56178,56172,4561242,4637106,4679230,4723417,4774839,1,0.04,56.31,36.88,5.24,0.35,0.23,0.04,13.06,21.39,0,0,1,0,0.005819362,32.7
10658,10685,10865,11244,3828.83,35.92,1231.73,11.56,97.44,2.44,1033.19,9.69,564.29,5.29,2,0.19,0,0,9,0.84,0,0,9,0.83,1,-50,0.19,0.09,11,1.02,9,0.84,784.26,728.77,658.54,688.36,15.22,17.87,56,76.67,1,1,1,1,13.13,43.69,11.17,6.17,0.74,4,1.22,0,18.4,6.2,12.6,12.8,1.1,0.97,1.04,4,3,-25,3.36,3.23,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,1,4,0,992454,993498,969893.08,955072.25,3254249,3401745.54,3374153.9,3314594.15,1528878,1744587.44,1786413.64,1818710.3,303520,307976,351921.5,369514.5,183501,173243,176587,180355,24782302,25253466,25674681,26060796,26448193,0,0,46.18,4.45,47.61,0.29,0.45,0,14.78,27.4,0,0,0,1,0.000422041,28.5
29485,29337,29006,28859,4577.94,15.53,1710.17,5.8,340.86,2.87,961.25,3.26,839.02,2.85,5,0.17,1,0.03,24,0.81,0,0,31.33,1.08,6,0,0.21,0.21,19,0.64,15,0.51,702.97,665.32,654.27,662.58,20.67,25.41,83,100,1,0,0,1,10.99,47.53,10.3,4.45,0.46,2.78,0.95,0,16.2,6.9,8.9,10.1,0.97,0.97,0.92,57,55,-3.51,3.19,3.25,1,0.03,6,10,6,10,9,13,12,9,0,0,0,5,7,2,8,7,0,174832,161578,162774.92,159426,692008,697664.63,687452,656847.18,280464,310062.81,333402.73,350108.47,60067,65109.75,68257.5,70148,28843,28574,32434,41923,6296254,6357436,6403353,6454914,6495978,2,0.07,85.54,10.2,1.6,0.38,0.32,0.02,16.65,22.08,0,0,0,0,0.004637876,32.1
88247,89389,90376,91638,22380.42,25.36,5313.48,6.02,1117.18,2.98,4147.91,4.7,6998.97,7.93,16,0.18,1,0.01,43,0.49,4,0.05,59.58,0.66,15,7.14,0.16,0.17,45,0.52,88,1.01,746.02,644.85,665.11,642.78,16.96,13.07,65,84.21,0,1,0,1,10.25,35.89,6.59,3.91,0.57,2.93,1.36,0,16.6,6.7,10,10.2,1.06,0.9,1.09,42,79,88.1,5.22,11,1,0.01,34,32,34,32,19,26,15,17,1,1,0,5,2,11,5,17,0,275039,266478,269334.67,264754.83,961612,948653.48,942745.42,906460.39,367089,382095.41,405295.22,419976.15,127404,120112.5,116996,115084,53067,74559,92476,98255,9380884,9560234,9656401,9748364,9848060,11,0.13,77.61,13.29,5.96,0.83,0.78,0.03,22.65,21.7,0,0,0,0,0.009230632,27.4
38451,38844,38883,39248,9168.5,23.84,2635.79,6.85,416,2.76,2088.85,5.43,1637.55,4.26,6,0.16,0,0,17,0.44,4,0.1,19,0.49,8,0,0.2,0.21,18,0.47,19,0.49,578.83,521.24,645.91,690.52,10.09,9.56,61,86.62,0,0,1,1,11.68,23.42,11.26,2.71,1.04,2.69,1.77,0,10.6,4.8,5.7,7.1,0.87,0.98,0.83,71,46,-35.21,7.73,4.8,0,0,11,10,9,9,9,7,3,4,0,0,1,3,2,4,7,4,0,141598,131255,128435.92,124744.5,615043,631230.25,627404.53,608866.71,142628,169938.87,179212.03,181890.81,93422,95482.25,94046.25,90492.25,54569,39269,45958,45966,5266214,5310658,5344861,5379646,5420380,3,0.08,93.47,1.92,1.64,1.09,0.38,0.01,11.85,24.71,0,0,1,0,0.007240346,29.3
2049,1989,1984,2014,208.98,10.2,27.88,1.36,2.58,0.28,40.83,1.99,55.2,2.69,2,0.99,0,0,3,1.48,0,0,2,1,2,0,1.16,1,1,0.49,4,1.97,605.44,568.81,518.98,567.01,9.5,4.27,66,79.02,1,0,0,1,13.55,20.73,14.51,3.23,0.46,2.54,2.29,0,17,5.5,7.3,8.1,0.95,1.04,0.84,4,2,-50,1.79,0.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,45585,43563,42726.92,40151.25,243466,250190.34,251186.02,243119.86,58000,63594.39,66640.66,66556.27,41074,43891.5,44632.5,45304.5,8333,10565,9836,9879,1796619,1830141,1842641,1855350,1868516,0,0,98.68,0.15,0.73,0.1,0,0,27.09,21.03,0,0,0,0,0.001119586,28.4
16583,16405,16406,16175,7203.26,43.44,3286.54,19.82,437.7,6.28,1467.88,8.85,1413.09,8.52,6,0.36,1,0.06,12,0.72,0,0,25.75,1.57,5,0,0.31,0.3,17,1.02,13,0.78,552.55,595.64,434.92,503.48,18.39,24.22,85,77.74,1,0,1,1,11.42,40.75,9.18,5.12,0.83,2.92,1.24,0,11.2,4.7,6.5,7.4,1.08,0.95,1.06,30,29,-3.33,8.5,11.65,1,0.06,17,11,17,11,8,8,2,12,0,0,0,0,1,0,2,1,0,53060,49117,47890.92,46401.75,207758,205871.87,201332.97,194032,93143,95848.74,114119.74,116980.7,22614,21945,24122.5,24984,15111,16917,13251,11930,1819777,1854368,1855364,1856680,1854304,2,0.12,98.41,0.14,0.5,0.24,0.07,0.01,19.53,20.89,0,0,0,1,0.008942669,33
8715,8578,8460,8364,535.11,6.14,139.71,1.6,159.64,4.33,128.94,1.48,88.49,1.02,3,0.34,0,0,9,1.03,1,0.11,8.25,0.98,4,0,0.46,0.47,5,0.57,6,0.69,576.21,622.68,444.92,472.13,16.85,18.23,73,76.75,0,0,0,1,12.18,52.64,12.57,5.37,0.61,3.26,1.52,0,14.9,6.4,11.2,11.5,1.05,0.95,1.03,8,3,-62.5,1.48,0.67,0,0,2,2,2,2,7,2,0,0,0,0,0,0,2,2,15,5,0,94107,93461,94292.75,89776.83,351950,352817.81,348908.91,332496.94,155258,158053.1,162017.98,166376.48,43974,51644.25,55787,67629.75,17494,21841,26217,41946,2889450,2921588,2937979,2949828,2959373,0,0,85.71,12.17,0.93,0.06,0.3,0,19.7,21.55,0,0,0,0,0.002982967,36.3
37765,38066,37842,37890,3334.14,8.83,1150.61,3.05,663.04,4.27,681.51,1.8,657.15,1.74,10,0.27,1,0.03,27,0.72,2,0.05,48.75,1.28,9,-10,0.27,0.24,25,0.66,24,0.64,649.51,674.8,484.38,512.28,18.82,25.42,67,89.18,0,0,0,1,12.32,49.05,8.32,4.51,0.56,2.99,0.92,0,17.9,6.8,8.5,9.3,0.97,0.97,0.92,40,37,-7.5,3.65,3.52,3,0.08,19,20,16,20,77,65,7,8,1,1,0,0,5,4,16,10,0,140810,143768,141899.83,139000.5,579880,571291.14,562959.01,539664.27,212316,216714.37,224489.75,224172.96,43136,42773.5,42903.75,41862.5,26599,24724,26077,30308,4708708,4785401,4802740,4817528,4833722,2,0.05,84.08,12.41,1.28,0.39,0.52,0,18.37,22.57,0,1,0,0,0.007891711,34
21294,21474,21688,22319,6212.42,29.17,1059.46,4.98,123.37,1.37,1096.2,5.15,657.17,3.09,6,0.28,0,0,12,0.57,4,0.19,5.25,0.24,3,0,0.15,0.14,25,1.18,55,2.59,656.21,598.03,715.64,706.68,5.87,1.01,52,56.96,0,0,0,0,10.37,11.66,4.48,2.62,0.47,2.45,1.75,0,13.8,5.1,9,7.9,0.94,1.08,0.81,4,11,175,2.22,7.14,1,0.05,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,12,0,13338,12997,12601.58,11980.17,56424,57419.51,56577.97,53763.75,14276,15746.85,15702.86,14914.42,9533,9337.5,9428.25,8243.5,2572,4196,3079,3516,544270,564554,568158,576626,582658,10,0.47,82.21,0.15,14.99,1.07,0.36,0.06,9.85,19.14,0,0,0,0,0.03771827,12.7
26384,26821,27003,26780,489.39,1.85,201.31,0.76,611.51,6.06,113.75,0.43,79.23,0.3,3,0.12,0,0,5,0.19,1,0.04,17.25,0.64,2,0,0.08,0.07,3,0.12,6,0.23,784.26,728.77,658.54,688.36,15.22,29,56,76.67,1,1,1,1,13.13,55.6,7.94,6.17,0.74,4,1.22,0,18.4,6.2,12.6,12.8,1.02,1,0.94,19,36,89.47,2.76,4.55,0,0,13,11,10,11,18,14,2,7,0,0,1,3,5,1,3,4,0,992454,993498,969893.08,955072.25,3254249,3401745.54,3374153.9,3314594.15,1528878,1744587.44,1786413.64,1818710.3,303520,307976,351921.5,369514.5,183501,173243,176587,180355,24782302,25253466,25674681,26060796,26448193,0,0,76.58,10.09,10.92,0.45,0.45,0.03,17.33,23.98,0,1,0,0,0.001044767,28.1
182493,182647,181811,180987,46796.64,25.64,10975.22,6.01,3074.08,4.33,10177.78,5.58,7661.08,4.2,48,0.26,2,0.01,98,0.54,22,0.12,135,0.74,16,-5.88,0.09,0.09,130,0.71,230,1.26,487.56,482.41,734.81,916.42,15.75,13.92,64,85.6,0.5,1,1,1,9.28,24.62,8.72,2.93,2.23,2.66,1.44,0,15.2,5.9,8,9.5,0.87,0.96,0.84,105,137,30.48,20.96,28.19,10,0.06,71,82,70,82,96,95,51,44,0,0,8,18,24,28,17,26,0,518961,512603,524148.08,513298.67,1812488,1823475.97,1796235.05,1723748.05,573011,614752.49,644136.16,641178.23,281586,294206.75,297400.25,295653,436620,378655,369027,393066,19541453,19395206,19465197,19576125,19651127,25,0.14,81.7,5.47,8.72,1.68,0.23,0.02,14.82,20.17,0,0,1,0,0.009409181,27.2
115541,119438,122543,126061,33847.54,29.29,7282.85,6.3,364.63,0.86,8781.78,7.6,3636.03,3.15,16,0.14,3,0.03,35,0.31,1,0.01,60.58,0.49,11,10,0.09,0.09,61,0.54,55,0.49,676.93,623.03,499.56,557.09,15.9,11.22,70,80.17,0,0,1,1,11.87,29.79,8.94,5.65,0.35,3.53,1.55,0,15.3,6.6,10.5,11.4,1.05,0.95,1.03,54,58,7.41,3.73,4.44,1,0.01,14,12,14,12,22,15,3,0,0,0,2,0,10,3,11,12,0,130064,126944,123069.83,118552.33,437660,452425.99,446144.19,437992.09,208249,224431.26,227416.76,227754.4,57028,56667.25,54327.25,53632.25,12826,10628,11390,11315,3687050,3760184,3791508,3815780,3850568,9,0.08,79.73,2.44,6.75,2.99,4.54,0.05,10.88,26.91,0,0,1,0,0.030727486,35
22232,22079,21956,22051,1470.98,6.62,912.11,4.1,372.73,4.34,385.15,1.73,191.33,0.86,6,0.27,0,0,13,0.59,0,0,16.17,0.73,0,0,0,0,7,0.32,8,0.36,588.62,627.31,371.85,439.73,21.9,20.48,65,85.2,0,1,0,1,13.74,60.61,10.8,6.77,0.77,3.78,1.29,0,16.7,7.6,11.3,12.4,0.97,0.97,0.92,9,7,-22.22,1.3,1.01,0,0,12,17,12,17,0,7,0,2,0,0,0,1,1,0,8,10,0,111478,97277,94772.75,91651.5,405716,400490.47,398653.72,391574.13,199880,203824.76,207859.04,207305.05,38121,41349.5,41387.25,41517.25,22745,27456,28027,26916,2951996,2970072,2978512,2986450,2991207,0,0,78.28,15.78,4.43,0.15,0.15,0,14.64,25.38,0,0,0,0,0.00748534,33.9
425790,421773,418029,415553,127082.03,29.85,38126.26,8.95,3049.86,1.8,32405.86,7.61,17257.77,4.05,103,0.24,9,0.02,189,0.44,27,0.06,466.08,1.11,96,3.23,0.22,0.23,266,0.62,231,0.54,491.95,523.89,542.15,598.47,18.35,35.37,84,100,1,1,1,1,9.14,45.37,5.67,2.83,0.6,2.44,0.84,0,13.4,5.3,7.6,8,0.77,0.95,0.75,136,119,-12.5,13.77,14.25,5,0.01,63,53,59,51,33,25,9,16,1,0,3,16,7,11,13,22,0,243275,252705,255954.42,254125.58,911466,910341.36,907683.93,874097.57,282037,351513.96,379452.24,381515.52,83781,84934.5,82241.25,79845.75,59690,61539,73133,76198,9969727,9877143,9876187,9882519,9895622,34,0.08,72.73,20.52,3.05,0.9,0.46,0.02,13.67,25.03,0,0,1,0,0.04310862,33
68941,68645,68367,68095,3673.53,5.33,1023.07,1.48,835.78,2.91,791.4,1.15,626.69,0.91,17,0.25,0,0,27,0.39,4,0.06,47.42,0.69,12,20,0.15,0.18,30,0.43,38,0.55,452.12,425.68,587.96,649.89,14.15,17.08,78,90.42,1,1,1,1,9.13,29.94,11.3,2.31,0.79,2.07,0.98,0,12.3,4.8,7.2,7.9,0.87,0.96,0.84,109,119,9.17,13.73,15.2,0,0,38,28,37,28,28,17,11,18,0,0,1,5,2,8,10,6,0,260879,257911,253010.75,253258.08,1150819,1153644.73,1127529.91,1066255.18,291249,329568.98,343326.38,345081.63,123430,140822.25,163791.25,135341.5,100190,97422,103651,96893,12604767,12717722,12742886,12764475,12773801,8,0.12,97.66,0.78,0.53,0.21,0.06,0.01,18.4,20.58,0,0,1,1,0.005420861,35.9
13308,13175,13180,13149,246.85,1.85,85.31,0.64,137.15,2.7,45.09,0.34,52.01,0.39,4,0.3,0,0,7,0.52,0,0,10.42,0.79,1,0,0.07,0.08,6,0.45,3,0.22,721.82,635.07,739.15,738.37,11.17,13.2,65,83.57,1,1,0,1,9.55,23.53,5.61,2.97,0.66,2.03,0.75,0,12.7,5.6,6.2,6.2,1.16,1.1,0.97,39,55,41.03,6.91,10.54,1,0.07,12,25,12,25,22,27,11,21,0,0,2,3,4,9,5,6,0,160150,156085,159137.42,155935.33,752709,756503.3,749114.71,717617.52,234396,253730.07,271107.04,272469.74,58915,67735.75,70997,65337.75,51798,58006,54339,55519,7882590,8023953,8096604,8186628,8260405,0,0,85.62,9.71,1.77,0.56,0.17,0.03,17.51,22.32,0,0,0,0,0.001658534,29.1
203065,207833,211497,215979,40441.5,19.92,14822.91,7.3,1309.37,1.71,10621.58,5.23,3469.46,1.71,26,0.13,5,0.03,72,0.36,7,0.04,145.17,0.69,26,13.04,0.12,0.12,155,0.78,191,0.96,576.21,622.68,444.92,472.13,16.85,15.04,73,76.75,0,0,0,1,12.18,44.07,8.77,5.37,0.61,3.26,1.52,0,14.9,6.4,11.2,11.5,1.05,0.95,1.03,147,131,-10.88,5.04,5.24,3,0.01,64,54,64,52,34,41,32,31,3,3,9,6,10,7,6,21,0,94107,93461,94292.75,89776.83,351950,352817.81,348908.91,332496.94,155258,158053.1,162017.98,166376.48,43974,51644.25,55787,67629.75,17494,21841,26217,41946,2889450,2921588,2937979,2949828,2959373,20,0.1,74.14,2.87,15.49,2.15,1.06,2.02,9.67,25.35,0,0,1,0,0.069505009,30.6
14333,14227,13842,13991,1258.69,8.78,522.34,3.64,241.51,4.04,239.77,1.67,239.86,1.67,2,0.14,0,0,11,0.77,2,0.14,15,1.08,3,50,0.17,0.22,8,0.56,16,1.12,749.67,666.15,711.77,649.84,19.4,21.99,62,92.6,1,0,1,1,13.13,69.81,11.71,5.74,0.7,5.08,1.42,0,16.9,6.5,9.2,10.5,1.08,0.95,1.06,5,8,60,8.62,14.29,0,0,2,5,2,5,1,3,2,5,0,0,1,0,0,0,0,7,0,499213,469456,303874.67,289524.42,1290996,1301069.28,1287032.72,1245367.61,564627,600641.62,620654.8,608138.08,140053,138076,135286.25,138070,68454,75836,84854,71557,9829211,9712157,9815210,9915646,9992167,0,0,60.81,35.81,1.58,0.31,0.32,0.03,17.29,21.47,0,0,1,0,0.001475779,30.9
14973,15017,15154,15239,444.66,2.97,112.51,0.75,367.12,6.09,74.77,0.5,104.7,0.7,3,0.2,0,0,9,0.61,0,0,10.58,0.7,3,0,0.21,0.2,4,0.27,7,0.47,721.82,635.07,739.15,738.37,11.17,18.98,65,83.57,1,1,0,1,9.55,36.55,7.63,2.97,0.66,2.03,0.75,0,12.7,5.6,6.2,6.2,1.08,0.95,1.06,15,29,93.33,4.64,7.07,0,0,9,18,9,17,9,5,1,4,0,0,0,0,1,9,3,8,1,160150,156085,159137.42,155935.33,752709,756503.3,749114.71,717617.52,234396,253730.07,271107.04,272469.74,58915,67735.75,70997,65337.75,51798,58006,54339,55519,7882590,8023953,8096604,8186628,8260405,3,0.2,76.69,20.02,1.12,0.23,0.19,0.03,17.41,22.21,0,0,1,0,0.001866038,29.3
18125,18002,17957,17934,1893.54,10.45,1007.79,5.56,274.33,3.9,433.54,2.39,259.72,1.43,2,0.11,0,0,8,0.44,1,0.06,12.75,0.71,1,-66.67,0.17,0.06,6,0.33,10,0.55,576.21,622.68,444.92,472.13,16.85,21.43,73,76.75,0,0,0,1,12.18,40.41,10.09,5.37,0.61,3.26,1.52,0,14.9,6.4,11.2,11.5,1.05,0.95,1.03,20,17,-15,2.64,2.05,0,0,3,1,1,1,13,20,1,0,1,1,0,0,0,2,0,10,0,94107,93461,94292.75,89776.83,351950,352817.81,348908.91,332496.94,155258,158053.1,162017.98,166376.48,43974,51644.25,55787,67629.75,17494,21841,26217,41946,2889450,2921588,2937979,2949828,2959373,0,0,93.78,0.68,2.05,0.89,1.01,0.13,16.59,24.45,0,0,0,0,0.006203818,37.1
2970,2946,2937,2897,2947.9,99.26,669.44,22.54,65.83,5.31,732.22,24.65,595.04,20.03,1,0.34,0,0,3,1.02,0,0,1.08,0.37,1,0,0.36,0.34,0,0,2,0.68,605.44,568.81,518.98,567.01,9.5,4.26,66,79.02,1,0,0,1,13.55,20.1,15.27,3.23,0.46,2.54,2.29,0,17,5.5,7.3,8.1,0.95,1.04,0.84,8,12,50,1.79,3.05,0,0,0,4,0,4,0,0,0,4,1,1,0,0,0,1,2,3,0,45585,43563,42726.92,40151.25,243466,250190.34,251186.02,243119.86,58000,63594.39,66640.66,66556.27,41074,43891.5,44632.5,45304.5,8333,10565,9836,9879,1796619,1830141,1842641,1855350,1868516,1,0.34,95.89,0.34,3.2,0.17,0.1,0,20.27,24.75,0,0,0,1,0.001622826,24.5
